company_id,company_name,industry,funding_rounds,total_funding,last_funding_date,job_postings_30d,employee_growth_pct,hiring_roles,industry_growth_rate,regional_employment_trend,funding_per_employee,days_since_last_funding,growth_momentum,is_hot_lead
COMP_003192,Berry Group,Fintech,2.8762969368269165,1380253.15,2022-03-05,9.865637647208983,21.902800850013424,Marketing,5.1,-2.4,597.5121861471861,1083,11042025.2,0
COMP_024522,"Olson, Hicks and Moore",Healthcare,3.0295471486709022,3633665.81,2023-12-22,11.299921906994747,6.268067311237839,Operations,8.6,-0.1,4599.576974683544,426,39970323.910000004,0
COMP_014344,Lawrence-Pierce,Healthcare,2.9329943134204375,2668140.23,2022-11-27,7.902528348895558,27.29186085216393,Marketing,9.9,5.1,984.5535904059041,816,21345121.84,0
COMP_016040,"Barker, Ochoa and Lindsey",Fintech,2.851224623303682,595064.7,2025-01-03,4.704836126555518,-4.374651986450082,Marketing,6.8,10.3,-1803.2263636363634,48,2975323.5,0
COMP_002996,Shepherd-Pena,Retail,4.873526930554331,4519616.16,2020-03-17,15.348752866225638,40.26243665756305,Sales,12.6,-1.9,943.5524342379958,1801,63274626.24,1
COMP_016774,Hayes-Cooke,Retail,3.104969552310804,9052444.88,2020-10-03,9.179476962043717,9.393778646166126,Sales,25.4,13.7,8874.945960784316,1601,72419559.04,0
COMP_018940,Graves and Sons,Retail,2.1082688994858985,1277988.08,2023-01-30,9.989258824995023,31.122261594442318,Marketing,27.7,14.8,409.6115641025641,752,14057868.88,0
COMP_019610,Cordova Group,Retail,3.411854883725788,7155137.62,2023-01-08,6.937933879149473,20.727147385832904,Operations,27.2,1.5,2873.54924497992,774,57241100.96,0
COMP_024993,Taylor-Glenn,Fintech,3.38782412470003,8771044.63,2022-09-02,7.837657847096005,-0.6277329916889152,Engineering,13.0,13.1,219276.11575000003,902,61397312.410000004,0
COMP_008273,Torres Group,Retail,5.619536651577097,4558526.04,2023-06-17,6.697714842627453,22.244131453879852,Operations,15.6,-1.2,1915.3470756302522,614,31909682.28,0
COMP_008855,Price-Smith,Retail,1.7481069036439476,2762586.66,2023-07-05,14.247474536988252,29.6215639133204,Marketing,19.3,-3.1,930.1638585858586,596,35913626.58,1
COMP_009241,"Lambert, Norman and Johnson",SaaS,1.180153582201282,4171558.11,2022-03-07,15.815316225567836,29.27493070904553,Operations,13.6,-4.5,1390.51937,1081,70916487.87,0
COMP_003535,Jones Group,Fintech,1.8423061114151982,1707390.28,2023-06-07,7.993318232955887,1.260500769886088,Sales,19.8,1.2,8130.429904761905,624,13659122.24,0
COMP_016705,"Cox, Lee and Wilson",Healthcare,2.0744369425056886,3399837.78,2023-06-01,9.0975132628396,34.83166057586848,Sales,17.6,6.9,880.7869896373056,630,27198702.24,0
COMP_020877,"Smith, Perez and Branch",Healthcare,4.7087304399242305,9763713.66,2022-07-13,8.519793453854907,42.364702355475096,Engineering,25.6,8.7,2758.1112033898307,953,87873422.94,0
COMP_020988,Woods PLC,SaaS,2.0716321991313285,614031.93,2023-03-06,9.539031888182091,51.32074443022685,Sales,21.3,5.5,135.8477721238938,717,6140319.300000001,0
COMP_010542,"Jefferson, Sandoval and Sanders",Healthcare,4.671872392019417,1845401.72,2021-08-02,8.530782789192502,31.724438832527195,Operations,22.9,6.2,599.1564025974026,1298,14763213.76,0
COMP_006114,Hodge Ltd,Tech,2.584781313143705,2863140.1,2024-06-07,12.51951791717219,-4.916238520074051,Engineering,23.5,10.9,-6817.000238095238,258,34357681.2,0
COMP_023554,Gray Ltd,SaaS,3.3447640850491034,4032931.0,2024-05-24,6.110118532273338,29.527707952393264,Sales,14.9,11.3,1335.4076158940397,272,24197586.0,0
COMP_017931,"Schwartz, Stanley and Baker",SaaS,2.14430179962411,277506.48,2023-11-12,4.9922690698678025,-3.4614784663708176,Marketing,11.2,8.3,-1027.8017777777777,466,1387532.4,0
COMP_003757,Webster-Stephens,SaaS,4.430951214499702,2586750.31,2020-12-21,8.186103368591043,59.1086908620542,Engineering,8.3,0.4,543.4349390756303,1522,18107252.17,0
COMP_006696,"Gutierrez, Craig and Edwards",Fintech,1.872966716603701,8294570.76,2022-07-26,2.9406912649081174,1.9853278169073691,Engineering,24.4,2.4,28601.968137931035,940,24883712.28,0
COMP_006524,Davis-Johnson,Retail,2.2565813808959763,1084455.84,2021-11-26,10.840224421971529,52.77690402001394,Sales,7.3,11.8,238.34194285714287,1182,13013470.080000002,0
COMP_023633,Lawson Ltd,SaaS,1.891805855478881,3744267.11,2021-06-06,9.74212066871903,41.25399432214923,Marketing,26.8,-4.8,913.2358804878048,1355,33698403.99,0
COMP_023992,"Brown, Barrett and Wilson",SaaS,4.004160058532904,1172646.04,2024-11-28,13.17070655471324,-2.5194500104014517,Operations,15.4,-1.3,-8376.043142857143,84,14071752.48,0
COMP_018026,Conrad LLC,Fintech,0.9361162956591074,9322177.41,2021-07-09,10.800183439890334,45.461988210012386,Engineering,27.0,11.7,2152.927808314088,1322,102543951.51,0
COMP_017693,Vaughan-Bailey,Healthcare,2.8499349288629574,673180.14,2023-06-06,15.266784596787177,5.806480317636327,Operations,14.9,7.5,1019.9699090909091,625,10770882.24,0
COMP_007260,Hill Group,Healthcare,1.797541178974347,2446212.35,2021-07-09,6.851261405092482,23.326721747628113,Sales,27.7,8.3,1002.5460450819672,1322,17123486.45,0
COMP_021325,Davis LLC,Fintech,5.36238129441665,4125186.39,2021-09-11,7.0401070785368915,11.084863640160433,Sales,7.7,-2.3,2750.12426,1258,33001491.12,0
COMP_003236,Greene-Thompson,Tech,4.888427960236639,6595055.65,2021-01-08,3.9730129347045886,15.288457472472706,Engineering,22.3,6.6,4644.405387323944,1504,26380222.6,0
COMP_006914,"Willis, Hughes and Ross",Retail,6.442990988128746,10096635.2,2021-06-24,6.526844122330909,14.187979491124757,Operations,15.3,13.0,7263.766330935251,1337,70676446.39999999,0
COMP_022178,"Higgins, Hart and Anderson",Retail,1.0666879713971953,308863.73,2020-09-13,10.087306390423624,-2.824765016175062,Sales,18.4,8.5,-1625.5985789473684,1621,3397501.03,0
COMP_011654,"Thomas, Solis and Valenzuela",Tech,3.155631054208122,2415314.52,2023-06-20,15.6691498543198,4.5035481260640875,Operations,28.1,-1.1,4830.62904,611,33814403.28,0
COMP_018101,Morton-Schmidt,Tech,1.9162601121181067,3950019.78,2023-06-30,18.57161864642525,28.397087018583633,Marketing,17.3,-4.6,1321.0768494983276,601,75050375.82,1
COMP_013369,Lee-Woodward,SaaS,1.240234924548305,5481722.37,2021-11-29,11.348715459999905,22.34380035863654,Sales,22.3,5.5,2060.7978834586465,1179,65780668.44,0
COMP_008607,Holmes-Hunter,Fintech,2.2840154731915177,2218250.54,2020-04-03,7.049542704302556,-6.854891418149171,Operations,24.7,13.6,-2807.912075949367,1784,15527753.780000001,0
COMP_001376,Kaufman Ltd,Fintech,1.0864676786409984,4329583.96,2024-03-15,12.351858686565608,8.526670254863458,Engineering,6.5,4.1,4203.479572815534,342,47625423.56,0
COMP_016325,Henderson-Brown,Healthcare,2.0999757181595387,1510945.57,2021-03-03,9.642357094323954,48.36464762499599,Operations,6.7,8.4,346.5471490825688,1450,15109455.700000001,0
COMP_003138,Shaw-Burton,Fintech,2.9768945754322953,1727299.64,2020-04-04,15.219254778477513,2.6874625941102783,Operations,14.7,3.3,4212.925951219512,1783,22454895.32,0
COMP_020508,Pope-Stevens,Retail,2.999363641090057,2428550.75,2023-07-12,14.223357810739303,52.04557194808412,Sales,25.1,11.0,517.814658848614,589,36428261.25,1
COMP_017135,Jones-Best,Fintech,2.952174496894959,4358741.7,2022-01-12,13.837846435117086,-2.8849287851468404,Operations,23.4,2.6,-22940.745789473684,1135,61022383.800000004,0
COMP_008025,Chavez Group,Fintech,2.059201746811277,1249785.39,2021-06-09,7.269782238544493,9.165859218402298,Sales,14.9,13.8,1373.3905384615384,1352,8748497.729999999,0
COMP_005596,Lopez Inc,SaaS,1.8097021069202235,8599836.96,2022-12-13,12.73159233344057,2.94503248063352,Engineering,29.9,10.3,22631.149894736845,800,120397717.44000001,0
COMP_016815,"Dominguez, Williams and Phelps",Healthcare,1.8775885617551955,987077.72,2023-04-24,13.758549555440899,18.6433750738172,Sales,21.9,0.7,452.7879449541284,668,13819088.08,0
COMP_012368,Montgomery and Sons,Tech,3.18627674180717,3609560.06,2022-06-08,9.464238754821178,46.649545684768285,Sales,7.3,-1.0,764.7373008474576,988,32486040.54,0
COMP_021077,Reeves and Sons,Retail,1.240289153208736,7100486.63,2020-03-30,5.1251296828488515,-3.87920870068646,Sales,17.9,4.1,-21516.626151515153,1788,35502433.15,0
COMP_011495,Cooke LLC,Healthcare,3.0445428981259273,246833.47,2023-06-30,9.191410611093717,33.96388659330947,Marketing,8.5,-0.2,74.79802121212121,601,2468334.7,0
COMP_007199,Fisher-Martinez,SaaS,0.918849024956486,3158849.61,2020-07-22,6.235654952684478,28.238795490886094,Marketing,23.2,2.7,1002.8094,1674,18953097.66,0
COMP_007397,"Mayer, Marsh and Rodriguez",Tech,2.584115156512005,12432402.59,2021-12-15,6.01904155778189,0.7123211559101155,Sales,13.3,10.5,69068.90327777778,1163,74594415.53999999,0
COMP_007177,"Gordon, Williams and Wood",Retail,3.2350560908883663,2916876.31,2021-09-23,13.196964161151836,30.198716040883713,Operations,17.7,13.5,886.5885440729484,1246,35002515.72,1
COMP_023683,Peterson-Jones,Healthcare,3.474451809565858,4096557.1,2020-08-30,13.11728901035426,44.26557563721958,Operations,16.4,9.6,935.2870091324202,1635,45062128.1,1
COMP_020574,"Richard, Woods and Garcia",Fintech,5.421714263515445,1602854.72,2024-07-24,7.76161339694721,26.660031337098197,Engineering,27.8,-3.9,478.46409552238805,211,11219983.04,0
COMP_003415,Bennett-Bailey,SaaS,3.1050159786512017,2756393.41,2022-10-23,11.913438261574846,37.09561402842861,Marketing,23.9,10.6,733.0833537234043,851,35833114.33,1
COMP_023097,Meyers Inc,Healthcare,0.9000087684642168,4628725.55,2023-03-14,6.506689458974422,35.27632326783244,Operations,13.1,5.5,1234.3268133333333,709,32401078.849999998,0
COMP_009082,Higgins PLC,SaaS,1.8201128335417533,1094777.05,2022-09-24,10.26938277341535,3.1677098562786776,Operations,20.8,14.9,2736.942625,880,12042547.55,0
COMP_008350,Bradshaw-Melendez,Retail,5.568614836554207,318004.59,2024-01-07,8.086353614187491,19.821920127239636,Operations,19.5,2.0,143.89347963800907,410,2544036.72,0
COMP_004814,"Cox, Gordon and Bridges",Tech,2.0738455175738113,6202532.54,2022-09-02,9.741561542790683,24.13551426628984,Sales,28.8,9.9,2231.12681294964,902,62025325.4,0
COMP_004810,Anderson LLC,Retail,5.510640854667565,13823171.22,2021-10-16,13.647835703068697,44.884012279685535,Marketing,8.3,6.4,2775.7371927710847,1223,179701225.86,1
COMP_015581,Ferrell PLC,Fintech,2.1259502956651386,2823297.72,2022-04-10,9.54891030348367,11.729041986739393,Engineering,23.9,10.9,2155.1890992366416,1047,28232977.200000003,0
COMP_008935,Delgado-Riley,SaaS,2.7422644542932217,6323001.95,2024-06-23,13.393097287839925,33.66998141725963,Engineering,13.2,3.1,1756.3894305555557,242,75876023.4,1
COMP_022823,Cummings LLC,Retail,2.9786337375403082,1741752.85,2020-11-19,7.415515858363576,37.28572109068949,Engineering,10.8,13.0,475.8887568306011,1554,13934022.8,0
COMP_019519,"Williams, Shaffer and Ochoa",SaaS,1.0762613252289033,4869069.71,2022-10-22,8.106218920714895,26.90673537281745,Sales,27.9,11.1,1901.98035546875,852,38952557.68,0
COMP_004018,Weaver Inc,Healthcare,1.0215156308923825,1183016.87,2024-06-21,10.526364046850208,0.6744664435083116,Sales,19.1,14.2,7393.8554375,244,14196202.440000001,0
COMP_009159,Powers PLC,Healthcare,3.8634139422303972,2112440.91,2020-05-11,10.939210379335728,-9.60241976563485,Engineering,10.5,13.8,-2743.429753246754,1746,23236850.01,0
COMP_002676,Meyer Group,Retail,0.8859276089778396,1780411.75,2020-05-19,6.328470817007103,9.774502392234002,Operations,18.2,8.3,1447.4892276422763,1738,10682470.5,0
COMP_002777,"Summers, Romero and White",Fintech,2.555289253888221,3910217.26,2023-10-10,10.759391133659287,27.998403083078237,Engineering,23.0,0.7,1353.0163529411764,499,43012389.86,1
COMP_024660,Pierce PLC,Healthcare,0.9814218214188716,1962537.87,2020-05-13,4.809724617508141,4.481504569408635,Operations,10.4,3.4,3848.113470588236,1744,9812689.350000001,0
COMP_004156,"Wilkinson, Oconnor and Coleman",SaaS,4.220821178215685,6317553.14,2021-05-25,9.757716473132218,-6.823054310269423,Sales,16.9,8.0,-9429.183791044776,1367,63175531.4,0
COMP_016552,Hughes Ltd,SaaS,4.873492416877582,5487990.67,2021-03-11,12.346465807113681,-2.4755052044913084,Sales,13.9,-0.3,-42215.31284615386,1442,65855888.04,0
COMP_009710,"Ortiz, Phillips and White",SaaS,2.0548708079305906,6046488.6,2020-04-23,8.057828216382061,35.232906697245994,Marketing,29.6,14.6,1656.5722191780822,1764,42325420.199999996,0
COMP_003284,Schmidt PLC,Tech,3.1896806181485298,487786.26,2021-12-22,8.130736357257058,30.217203169502696,Operations,29.9,-4.5,162.05523588039867,1156,3902290.08,0
COMP_021336,Mcdowell-Johnson,SaaS,0.937045131834704,5148674.22,2021-10-25,6.224036886209696,16.637505244750418,Engineering,8.8,14.4,2959.0081724137935,1214,30892045.32,0
COMP_018092,"Martinez, Bradford and Thompson",Retail,2.204136902506612,2368233.1,2024-07-24,8.1173345063859,-5.462605898627219,Operations,25.2,13.0,-4305.878363636364,211,18945864.8,0
COMP_001177,Mcgee LLC,Tech,0.9944084027676154,5071096.02,2024-06-18,14.433490565319488,32.054439431626875,Marketing,26.4,5.1,1513.7600059701492,247,70995344.28,0
COMP_006481,Holmes-Moore,Retail,3.1239136881761693,5369350.16,2021-11-22,9.872935644144233,12.282603210881648,Sales,14.4,2.2,3835.2501142857145,1186,48324151.44,0
COMP_014405,Hansen-Lopez,Fintech,2.222715214271364,4057786.74,2022-06-12,6.501306466580829,34.736417058659804,Operations,27.7,9.1,1240.913376146789,984,28404507.18,0
COMP_005695,Cardenas-Lopez,Fintech,4.543039026111078,3756512.69,2023-02-22,12.016663722854114,16.94800559168848,Marketing,25.4,-1.5,1916.5881071428569,729,41321639.589999996,1
COMP_012758,"Singh, Jones and Davis",Fintech,3.1968804297089073,10029224.35,2020-12-03,7.981642460764896,22.95090048259746,Sales,24.0,13.7,3299.086957236842,1540,90263019.14999999,0
COMP_000800,Collins and Sons,Fintech,8.459664687680682,386215.71,2024-02-24,15.336169199942116,29.739389083344484,Sales,10.5,12.1,139.93322826086958,362,5407019.94,0
COMP_024725,Graham Ltd,Fintech,3.166354301085817,1107427.04,2023-08-13,13.780550004446187,9.475993159470375,Engineering,25.1,4.3,1034.9785420560747,557,15503978.56,0
COMP_014144,Nunez-Davis,SaaS,1.9626329028146046,6240780.19,2023-02-22,9.767169739985844,31.631341732770945,Marketing,27.0,-0.8,2006.6817331189711,729,56167021.71,0
COMP_015699,Rodgers-Medina,Healthcare,1.081809866426453,7515873.1,2023-10-10,12.843959795578218,5.620738083682521,Engineering,23.3,3.0,10892.569710144928,499,90190477.19999999,0
COMP_019449,Howard-Rice,Retail,3.942995826831427,1039900.73,2024-06-16,9.049106251795703,23.853358785588114,Operations,8.9,11.7,490.51921226415095,249,9359106.57,0
COMP_008120,Phillips PLC,Retail,2.891825523332807,2700137.9,2020-06-19,14.762137955885917,22.519519196032412,Engineering,10.9,-1.6,1042.5242857142857,1707,40502068.5,1
COMP_022285,Chapman PLC,Healthcare,4.875968465332884,2196910.16,2021-06-06,8.496736224085186,29.507419373452745,Marketing,5.5,2.4,659.7327807807809,1355,19772191.44,0
COMP_022247,Hunter-Wilson,Healthcare,0.9138926400572317,2499786.15,2023-06-26,5.969530925491213,43.29111461953237,Marketing,27.7,2.6,566.8449319727891,605,14998716.899999999,0
COMP_012850,Gonzalez PLC,SaaS,2.1272416112257275,3748893.0,2022-10-20,12.029208206821295,9.92109997921016,Engineering,13.6,8.9,3204.1820512820514,854,44986716.0,0
COMP_015435,Hooper and Sons,Fintech,4.140954451028334,6069505.52,2020-05-30,13.253629817480878,11.204473928232407,Marketing,6.5,-2.6,5371.243823008849,1727,72834066.24,0
COMP_010374,Shannon-Nelson,Healthcare,5.31701476420682,6960576.59,2023-06-29,3.7972027294156074,46.30397396779132,Sales,10.9,5.6,1381.0667837301587,602,27842306.36,0
COMP_001577,Velazquez-Wheeler,SaaS,2.168786557142384,2523427.35,2021-04-10,9.533523563958152,18.07526415037312,Operations,6.8,6.2,978.0726162790698,1412,20187418.8,0
COMP_002978,Johnson Group,Healthcare,1.8844084605326437,7147059.73,2020-06-01,8.736651841763525,40.02895180254939,Marketing,14.1,12.2,1628.0318291571755,1725,71470597.30000001,0
COMP_019383,"Mclean, Jackson and Edwards",SaaS,2.2890716311838997,9227916.04,2022-01-20,9.528683491032314,-10.183513046271521,Operations,26.4,-3.8,-10856.371811764704,1127,92279160.39999999,0
COMP_007453,Stewart-Richardson,SaaS,1.0308188235021538,5432548.69,2023-10-18,9.211277402677094,12.837263638112757,Operations,16.0,13.2,3936.6294855072465,491,48892938.21,0
COMP_023598,"Romero, Flores and Moore",Retail,3.441834007391945,964778.82,2021-12-19,12.133404696576342,1.395464007742382,Marketing,6.8,14.6,4194.69052173913,1159,11577345.84,0
COMP_003038,Wright and Sons,Tech,1.9476431030154693,1253004.26,2024-05-03,5.45289843939246,39.34121450470746,Sales,8.6,-4.7,351.96748876404496,293,7518025.5600000005,0
COMP_011556,Estrada LLC,SaaS,4.352320159137675,8058121.45,2022-02-16,9.523658700221219,31.294569938732703,Operations,14.2,5.6,2518.162953125,1100,80581214.5,0
COMP_004905,Ellis PLC,Fintech,3.817151076936293,2544439.66,2022-01-02,11.2252953500891,41.264601230499075,Operations,13.9,1.6,586.2764193548387,1145,30533275.92,1
COMP_006795,"Yates, Rojas and King",SaaS,4.5787924435844385,1546461.57,2024-12-29,10.97598295585841,15.62966059721424,Sales,27.4,2.9,878.671346590909,53,17011077.27,1
COMP_005237,"Hunt, Fritz and Ward",Healthcare,2.9806284963909286,6168165.75,2021-12-09,10.336425448414671,10.5669809372078,Marketing,23.3,3.0,5183.33256302521,1169,74017989.0,0
COMP_009172,Hardy PLC,Fintech,0.9411182397354718,3182591.97,2020-03-14,7.321978765823252,-4.7097145206687046,Engineering,6.6,-3.2,-8840.533250000002,1804,22278143.790000003,0
COMP_001943,Stein LLC,SaaS,2.3794509223227602,4454739.94,2024-12-31,10.957136596504197,39.66996306376954,Engineering,11.3,9.3,1045.7136009389671,51,49002139.34,1
COMP_012182,"Flores, Adams and Davis",Retail,2.7060033882221606,8058238.73,2020-07-31,11.354921757897415,8.93101457918493,Engineering,23.8,-2.6,9054.20082022472,1665,96698864.76,0
COMP_023792,Copeland LLC,SaaS,3.3998288810303494,9156737.25,2025-01-29,12.812720680278472,15.114084100674136,Engineering,29.5,8.4,5354.817105263157,22,119037584.25,0
COMP_005581,Jones-Torres,Fintech,2.2553530118260974,2116141.81,2020-03-07,11.606769013044827,38.10692326308653,Operations,23.7,10.9,573.4801653116531,1811,23277559.91,1
COMP_013039,Hale-Campbell,Tech,6.216825044430008,5168612.54,2024-06-08,6.867373043534628,47.29462385190545,Marketing,8.3,-0.4,1074.5556216216216,257,46517512.86,0
COMP_009773,"Jones, Fields and Garcia",Retail,5.628847187679487,3457234.62,2021-09-24,8.739868822288809,22.463964661009033,Operations,23.4,4.2,1329.705623076923,1245,34572346.2,0
COMP_024774,Peters-Kelly,Retail,3.2896458010095704,6142609.22,2023-10-31,19.924353624331726,6.105620878178338,Sales,10.5,-2.7,8082.380552631578,478,104424356.74,0
COMP_000670,"Holmes, Smith and Hayes",Fintech,0.9756323081277836,3610772.75,2024-07-15,7.813410162350014,39.35194390705451,Engineering,27.9,11.2,997.451035911602,220,32496954.75,0
COMP_021603,Sparks-Brown,Retail,2.0319040817425154,1900181.06,2023-08-05,4.374410219170386,39.94190695864239,Operations,27.7,10.7,479.84370202020204,565,7600724.24,0
COMP_021768,Walker-Williams,Fintech,0.9732632216022135,11021927.44,2023-05-20,10.41871178908649,35.85293695491585,Sales,6.7,1.5,2527.965009174312,642,110219274.39999999,0
COMP_024481,Diaz PLC,Tech,4.998420553318683,642247.19,2022-11-08,13.095481779666647,14.60021540392207,Operations,16.7,-4.1,366.99839428571426,835,7706966.279999999,0
COMP_016179,Dunn Group,Tech,2.1323283680499054,5512925.25,2020-09-21,7.904652784681433,17.578888401274213,Operations,22.4,-0.2,2901.5396052631577,1613,38590476.75,0
COMP_007179,Ramirez Inc,Retail,3.038312676116492,5102973.83,2020-10-24,5.610066886670723,45.45542422988997,Operations,18.6,11.2,1102.1541749460043,1580,30617842.98,0
COMP_006937,Alvarez-Vasquez,Tech,3.2535411235592546,7030807.85,2020-10-31,12.682958262639886,-5.89494964101842,Marketing,5.2,5.9,-13520.784326923076,1573,84369694.19999999,0
COMP_014384,Olson Group,Retail,3.2241173964365246,3584889.99,2022-09-02,10.616413325052804,14.713748258127373,Engineering,24.5,15.0,2472.337924137931,902,43018679.88,0
COMP_019678,Bruce and Sons,Fintech,0.9146225834195563,5878581.89,2022-11-28,4.912394069271848,47.87904340221977,Operations,26.2,5.3,1345.213247139588,815,29392909.45,0
COMP_009616,"Horn, Kelly and Salazar",Tech,1.0173598213519248,8116209.86,2021-02-18,14.589303608092493,19.300098960602377,Sales,25.2,1.3,4119.9034822335025,1463,121743147.9,0
COMP_009606,Moore Group,Healthcare,3.8352610422942206,6244929.6,2020-07-14,8.541752501045256,28.10251045121769,Engineering,29.7,-4.3,2246.3775539568346,1682,56204366.4,0
COMP_007171,"Willis, Wells and Espinoza",Healthcare,1.0496311879326587,2220477.68,2022-02-19,10.563819923809643,10.759517945972785,Marketing,17.9,-3.3,1790.7078064516131,1097,26645732.160000004,0
COMP_006653,Huang-Ellis,Fintech,2.906490220705221,5922017.86,2020-05-29,11.175763617073002,26.330450282863254,Marketing,29.5,11.6,2185.246442804428,1728,59220178.6,0
COMP_005363,Dennis Ltd,Tech,2.85972687438578,3682416.69,2023-02-07,12.305915770619144,27.535955276887847,Engineering,27.3,2.3,1515.3978148148149,744,44189000.28,1
COMP_001553,Willis Group,Fintech,4.673626803410271,2196452.64,2025-02-12,9.013374915733632,14.528296065205694,Marketing,6.6,-3.9,1454.6043973509934,8,24160979.040000003,0
COMP_000102,Gomez and Sons,SaaS,4.3126673833496705,5378961.71,2021-11-28,10.791642618936772,36.971583661506074,Operations,19.1,-2.9,1382.7665064267353,1180,59168578.81,1
COMP_016660,Baker Group,Tech,1.8175009816843946,3291659.08,2020-04-15,11.789548612009,8.957419051567483,Operations,12.9,13.7,3965.854313253012,1772,36208249.88,0
COMP_004503,Martinez-Nelson,Tech,5.115240803319531,7313982.99,2020-10-17,6.812460097361004,33.737427244037484,Engineering,11.9,14.8,2446.1481571906356,1587,43883897.94,0
COMP_006860,Rodriguez LLC,Healthcare,2.4667814260082563,1766045.21,2022-11-03,14.98089574130952,28.65504894367523,Engineering,9.1,5.9,644.5420474452554,840,24724632.939999998,1
COMP_012301,Green-Warner,Healthcare,5.852440650904112,4105821.33,2023-10-19,4.223530253388958,36.09898406677037,Engineering,26.8,11.5,1072.0160130548304,490,16423285.32,0
COMP_007296,Shields Ltd,SaaS,3.6463196676079557,4918523.82,2022-04-16,12.47731830867264,1.434056133779089,Engineering,29.8,-4.6,18917.399307692307,1041,63940809.660000004,0
COMP_022561,Watson and Sons,Fintech,4.2709668519638475,1220436.87,2021-12-28,5.595375623781475,38.19661939654175,Sales,24.8,2.7,340.904153631285,1150,7322621.220000001,0
COMP_007371,"Stewart, Rodriguez and Cohen",Fintech,1.0640214621515967,9204722.62,2025-02-19,11.159994452515328,5.822695403619034,Engineering,24.7,7.7,13536.356794117646,1,101251948.82,0
COMP_010163,Richards Ltd,Fintech,2.2274481428700934,3506590.3,2021-03-10,8.623523355295221,9.185693588185392,Sales,12.6,0.2,3730.415212765957,1443,28052722.4,0
COMP_015172,Mendoza LLC,Fintech,4.733425459334411,1990995.14,2020-08-16,6.728087758465877,17.524055041440615,Sales,19.6,-3.0,1064.70328342246,1649,15927961.12,0
COMP_019933,Griffith Inc,Healthcare,4.128024976927935,1848524.05,2022-08-18,5.936907968957309,38.82706347219174,Sales,25.9,-3.5,421.0760933940775,917,11091144.3,0
COMP_022290,"Williams, Oneal and White",Retail,3.5427090855260177,751052.4,2021-02-05,14.982493053735029,7.484770344401648,Sales,7.0,10.6,927.2251851851852,1476,10514733.6,0
COMP_001007,"Ryan, Sutton and Reeves",Tech,3.155417427942939,1509732.88,2020-04-18,14.537914695124547,10.104117625089442,Engineering,7.8,11.8,1312.8111999999999,1769,21136260.32,0
COMP_016398,Perry Inc,Tech,0.8058773792990003,4983613.58,2025-01-09,9.080249092413965,22.66857279844695,Engineering,23.6,-0.7,2339.7246854460095,42,49836135.8,0
COMP_024116,Clark-Nguyen,Retail,5.1031956893254335,222599.17,2024-10-28,11.347875889522049,12.765788435147051,Engineering,24.1,0.9,144.5449155844156,115,2448590.87,0
COMP_010598,Sellers-Owens,Tech,4.63783633356993,10939386.65,2024-03-13,13.293892341352509,43.016815522764034,Sales,21.9,13.2,2573.973329411765,344,153151413.1,1
COMP_024441,"Houston, Pierce and Brown",Fintech,6.042453866029442,4565405.18,2024-12-18,10.68236434593273,-0.6348470286022551,Operations,5.7,13.1,114135.1295,64,45654051.8,0
COMP_000821,"Garcia, Nelson and Franklin",SaaS,1.1099280777688465,1889545.22,2020-09-12,10.761016713809083,54.59192977268233,Marketing,19.2,1.2,392.0218298755187,1622,17005906.98,0
COMP_023298,"Bray, Dennis and Harris",Healthcare,1.8549197513453728,9612523.82,2023-06-21,3.514478629127633,49.13006423950406,Engineering,28.5,8.9,2049.5786396588487,610,38450095.28,0
COMP_013677,Morris-Jones,SaaS,3.364677724894584,1136665.31,2022-09-15,12.547261208348354,17.791253843893333,Sales,20.4,-1.5,582.9052871794872,889,11366653.100000001,0
COMP_021318,"Little, Edwards and Sanders",Tech,2.0165448431854713,3694236.61,2022-11-29,5.187900397591502,18.63875082525963,Marketing,12.5,5.9,1944.3350578947368,814,25859656.27,0
COMP_011768,"Peterson, Burton and Richardson",Healthcare,3.064672106197695,4565266.93,2024-10-26,7.408096096754072,4.634551573759734,Marketing,24.7,-2.5,8009.240228070175,117,36522135.44,0
COMP_019459,Salazar-Washington,Retail,4.01470751069623,2358738.82,2022-08-09,13.666092558491759,38.02917161863107,Sales,25.3,5.2,689.6897134502923,926,30663604.659999996,1
COMP_019718,"Banks, West and Waters",Healthcare,6.514639108698558,815992.31,2020-03-12,7.182003642188405,17.019171101083725,Operations,24.5,1.3,418.4575948717949,1806,6527938.48,0
COMP_005513,Sandoval-Adams,Fintech,3.798809022671964,7701142.49,2023-03-14,9.900801551949462,37.13291003071726,Engineering,15.1,4.2,2064.6494611260055,709,69310282.41,0
COMP_006515,Jarvis-Preston,Healthcare,4.389596985649666,1671279.01,2023-08-29,12.20838137538462,4.160190867699751,Engineering,29.0,10.2,3633.215239130435,541,20055348.12,0
COMP_018336,"Thomas, Johnson and Smith",SaaS,3.0256121304934496,3557026.23,2024-09-10,6.826232415163558,32.51558364154539,Engineering,27.0,-2.0,1136.4301054313098,163,21342157.38,0
COMP_020240,Williams-Morgan,SaaS,3.6159507307059675,1591813.56,2022-09-16,6.571759233045335,22.383408106408293,Marketing,16.3,11.4,593.9602835820896,888,12734508.48,0
COMP_009946,"Sanchez, Miller and Zhang",Fintech,2.8515660310120756,390501.46,2023-01-16,9.363826646521698,10.939093637239075,Engineering,26.4,5.9,312.40116800000004,766,3514513.14,0
